(0.3738603000, 1.6411050000, 0.7112453000),(-0.0078466820, 0.9877587000, 0.0803043500, 0.1335005000),2/19/2021 11:00:57 AM
(0.3717547000, 1.6420680000, 0.7104082000),(-0.0031960210, 0.9904628000, 0.0872973900, 0.1065477000),2/19/2021 11:00:58 AM
(0.3682660000, 1.6434220000, 0.7088594000),(-0.0019797250, 0.9929963000, 0.0935584800, 0.0721203800),2/19/2021 11:00:58 AM
(0.3635994000, 1.6444080000, 0.7070515000),(-0.0023094490, 0.9944939000, 0.1006606000, 0.0290521000),2/19/2021 11:00:58 AM
(0.3594642000, 1.6444900000, 0.7058957000),(-0.0032464550, 0.9946133000, 0.1035191000, -0.0041973370),2/19/2021 11:00:58 AM
(0.3553813000, 1.6453860000, 0.7056089000),(-0.0014915820, 0.9933215000, 0.1106792000, -0.0325615700),2/19/2021 11:00:58 AM
(0.3495242000, 1.6470470000, 0.7059920000),(-0.0007799409, 0.9898680000, 0.1217844000, -0.0730020300),2/19/2021 11:00:58 AM
(0.3425636000, 1.6495850000, 0.7066653000),(0.0022942540, 0.9841023000, 0.1349434000, -0.1154460000),2/19/2021 11:00:58 AM
(0.3354581000, 1.6538570000, 0.7083727000),(0.0091204900, 0.9748061000, 0.1620710000, -0.1529803000),2/19/2021 11:00:58 AM
(0.3290454000, 1.6581830000, 0.7118580000),(0.0217621500, 0.9625907000, 0.1946729000, -0.1872113000),2/19/2021 11:00:58 AM
(0.3209898000, 1.6655100000, 0.7190321000),(0.0425394700, 0.9419982000, 0.2456394000, -0.2247023000),2/19/2021 11:00:58 AM
(0.3160958000, 1.6692970000, 0.7264937000),(0.0603767500, 0.9253021000, 0.2796935000, -0.2488819000),2/19/2021 11:00:58 AM
(0.3094314000, 1.6723400000, 0.7384669000),(0.0820472500, 0.9074190000, 0.3054773000, -0.2766634000),2/19/2021 11:00:58 AM
(0.3008888000, 1.6723800000, 0.7475088000),(0.0901677500, 0.8986109000, 0.3029098000, -0.3043253000),2/19/2021 11:00:58 AM
(0.2896370000, 1.6736350000, 0.7540656000),(0.0995044900, 0.8909747000, 0.3042008000, -0.3220634000),2/19/2021 11:00:58 AM
(0.2766382000, 1.6740930000, 0.7590064000),(0.1071510000, 0.8853297000, 0.3032699000, -0.3357640000),2/19/2021 11:00:58 AM
(0.2673430000, 1.6739540000, 0.7635773000),(0.1104051000, 0.8810686000, 0.3038089000, -0.3452956000),2/19/2021 11:00:58 AM
(0.2538731000, 1.6745660000, 0.7698985000),(0.1131807000, 0.8733442000, 0.3092178000, -0.3589489000),2/19/2021 11:00:58 AM
(0.2434878000, 1.6749290000, 0.7744496000),(0.1150899000, 0.8672212000, 0.3117164000, -0.3708296000),2/19/2021 11:00:58 AM
(0.2288957000, 1.6746230000, 0.7811319000),(0.1156640000, 0.8562850000, 0.3155972000, -0.3921686000),2/19/2021 11:00:58 AM
(0.2161462000, 1.6743710000, 0.7860562000),(0.1128215000, 0.8464200000, 0.3161596000, -0.4133855000),2/19/2021 11:00:58 AM
(0.1986637000, 1.6730700000, 0.7925385000),(0.1057626000, 0.8291619000, 0.3165873000, -0.4484163000),2/19/2021 11:00:59 AM
(0.1833864000, 1.6714010000, 0.7971984000),(0.1069090000, 0.8112262000, 0.3144129000, -0.4812764000),2/19/2021 11:00:59 AM
(0.1735475000, 1.6720580000, 0.8005696000),(-0.1238828000, -0.7895585000, -0.3184952000, 0.5097169000),2/19/2021 11:00:59 AM
(0.1677006000, 1.6726710000, 0.8029557000),(-0.1614199000, -0.7606557000, -0.3187414000, 0.5419876000),2/19/2021 11:00:59 AM
(0.1643961000, 1.6723870000, 0.8031102000),(-0.1839253000, -0.7397161000, -0.2978434000, 0.5747008000),2/19/2021 11:00:59 AM
(0.1626645000, 1.6730030000, 0.8026018000),(-0.1906133000, -0.7216181000, -0.2922864000, 0.5979152000),2/19/2021 11:00:59 AM
(0.1628898000, 1.6733510000, 0.8008808000),(-0.1932063000, -0.7075827000, -0.2904078000, 0.6145415000),2/19/2021 11:00:59 AM
(0.1646480000, 1.6738980000, 0.7981418000),(-0.1969251000, -0.6922807000, -0.2878858000, 0.6317355000),2/19/2021 11:00:59 AM
(0.1690201000, 1.6746370000, 0.7923551000),(-0.2078825000, -0.6666556000, -0.2794943000, 0.6589675000),2/19/2021 11:00:59 AM
(0.1744430000, 1.6752950000, 0.7864573000),(-0.2203000000, -0.6407093000, -0.2725852000, 0.6831229000),2/19/2021 11:00:59 AM
(0.1804994000, 1.6740900000, 0.7802178000),(-0.2226523000, -0.6195474000, -0.2631792000, 0.7052118000),2/19/2021 11:00:59 AM
(0.1883556000, 1.6731350000, 0.7726224000),(-0.2275117000, -0.5930151000, -0.2544110000, 0.7292781000),2/19/2021 11:00:59 AM
(0.1993897000, 1.6754040000, 0.7624897000),(-0.2309391000, -0.5594041000, -0.2515598000, 0.7552826000),2/19/2021 11:00:59 AM
(0.2093769000, 1.6780080000, 0.7519020000),(-0.2345691000, -0.5341846000, -0.2444271000, 0.7745189000),2/19/2021 11:00:59 AM
(0.2176800000, 1.6788560000, 0.7414466000),(-0.2365774000, -0.5119792000, -0.2395348000, 0.7902730000),2/19/2021 11:00:59 AM
(0.2264120000, 1.6786650000, 0.7310134000),(-0.2401458000, -0.4881337000, -0.2358662000, 0.8052469000),2/19/2021 11:00:59 AM
(0.2375409000, 1.6771310000, 0.7162466000),(-0.2451005000, -0.4534834000, -0.2287843000, 0.8257943000),2/19/2021 11:00:59 AM
(0.2446544000, 1.6739550000, 0.7059434000),(-0.2483488000, -0.4294361000, -0.2177257000, 0.8405374000),2/19/2021 11:00:59 AM
(0.2504848000, 1.6703710000, 0.6967328000),(-0.2523918000, -0.4095419000, -0.2060667000, 0.8521211000),2/19/2021 11:00:59 AM
(0.2566110000, 1.6654670000, 0.6885965000),(-0.2565938000, -0.3897215000, -0.1934241000, 0.8630550000),2/19/2021 11:00:59 AM
(0.2661646000, 1.6633550000, 0.6819344000),(-0.2666698000, -0.3604627000, -0.1786205000, 0.8758131000),2/19/2021 11:00:59 AM
(0.2742958000, 1.6666560000, 0.6807368000),(-0.2675543000, -0.3383855000, -0.1720201000, 0.8856179000),2/19/2021 11:00:59 AM
(0.2807078000, 1.6696300000, 0.6814306000),(-0.2620038000, -0.3255751000, -0.1684649000, 0.8927343000),2/19/2021 11:01:00 AM
(0.2879612000, 1.6708720000, 0.6833923000),(-0.2562131000, -0.3130034000, -0.1611624000, 0.9002280000),2/19/2021 11:01:00 AM
(0.2965179000, 1.6700630000, 0.6868560000),(-0.2539442000, -0.2998618000, -0.1537922000, 0.9066108000),2/19/2021 11:01:00 AM
(0.3049253000, 1.6690290000, 0.6917319000),(-0.2544844000, -0.2879923000, -0.1468854000, 0.9114400000),2/19/2021 11:01:00 AM
(0.3123240000, 1.6691820000, 0.6972712000),(-0.2509580000, -0.2801699000, -0.1402029000, 0.9158975000),2/19/2021 11:01:00 AM
(0.3191223000, 1.6694380000, 0.7035710000),(-0.2470734000, -0.2753976000, -0.1313130000, 0.9197108000),2/19/2021 11:01:00 AM
(0.3274060000, 1.6703480000, 0.7121785000),(-0.2475611000, -0.2688322000, -0.1247070000, 0.9224375000),2/19/2021 11:01:00 AM
(0.3352050000, 1.6710590000, 0.7214508000),(-0.2505032000, -0.2615936000, -0.1241745000, 0.9237953000),2/19/2021 11:01:00 AM
(0.3415179000, 1.6727230000, 0.7292300000),(-0.2553427000, -0.2562270000, -0.1275953000, 0.9235082000),2/19/2021 11:01:00 AM
(0.3472911000, 1.6757190000, 0.7366208000),(-0.2606348000, -0.2526257000, -0.1303179000, 0.9226413000),2/19/2021 11:01:00 AM
(0.3539468000, 1.6782870000, 0.7463418000),(-0.2658819000, -0.2513073000, -0.1254698000, 0.9221762000),2/19/2021 11:01:00 AM
(0.3587593000, 1.6789830000, 0.7539396000),(-0.2674005000, -0.2494649000, -0.1231559000, 0.9225491000),2/19/2021 11:01:00 AM
(0.3627075000, 1.6781580000, 0.7611862000),(-0.2659514000, -0.2466905000, -0.1228803000, 0.9237500000),2/19/2021 11:01:00 AM
(0.3674732000, 1.6773070000, 0.7700492000),(-0.2648821000, -0.2412937000, -0.1218444000, 0.9256181000),2/19/2021 11:01:00 AM
(0.3738707000, 1.6763500000, 0.7802902000),(-0.2613864000, -0.2347095000, -0.1191794000, 0.9286469000),2/19/2021 11:01:00 AM
(0.3788697000, 1.6759300000, 0.7872533000),(-0.2599646000, -0.2325960000, -0.1145852000, 0.9301547000),2/19/2021 11:01:00 AM
(0.3833554000, 1.6756130000, 0.7937191000),(-0.2587826000, -0.2328033000, -0.1108940000, 0.9308795000),2/19/2021 11:01:00 AM
(0.3895207000, 1.6744010000, 0.8001634000),(-0.2579588000, -0.2331750000, -0.1083539000, 0.9313142000),2/19/2021 11:01:00 AM
(0.3964912000, 1.6724980000, 0.8072320000),(-0.2552584000, -0.2330526000, -0.1079946000, 0.9321303000),2/19/2021 11:01:00 AM
(0.4032495000, 1.6704380000, 0.8131791000),(-0.2519309000, -0.2346304000, -0.1038215000, 0.9331134000),2/19/2021 11:01:00 AM
(0.4078945000, 1.6679790000, 0.8167900000),(-0.2479284000, -0.2380347000, -0.0992688300, 0.9338183000),2/19/2021 11:01:00 AM
(0.4116354000, 1.6647060000, 0.8195952000),(-0.2451820000, -0.2440267000, -0.0947537500, 0.9334658000),2/19/2021 11:01:01 AM
(0.4156467000, 1.6598640000, 0.8212184000),(-0.2397558000, -0.2570928000, -0.0883812500, 0.9319921000),2/19/2021 11:01:01 AM
(0.4183819000, 1.6581890000, 0.8218437000),(-0.2341608000, -0.2689056000, -0.0857791400, 0.9303228000),2/19/2021 11:01:01 AM
(0.4208212000, 1.6589730000, 0.8208746000),(-0.2292334000, -0.2800111000, -0.0839573900, 0.9284379000),2/19/2021 11:01:01 AM
(0.4223922000, 1.6596570000, 0.8190361000),(-0.2219923000, -0.2890636000, -0.0810154500, 0.9276844000),2/19/2021 11:01:01 AM
(0.4235941000, 1.6601960000, 0.8153602000),(-0.2162076000, -0.2974079000, -0.0758317400, 0.9268508000),2/19/2021 11:01:01 AM
(0.4236271000, 1.6602290000, 0.8110958000),(-0.2174224000, -0.3008432000, -0.0740437500, 0.9256017000),2/19/2021 11:01:01 AM
(0.4228428000, 1.6602960000, 0.8064562000),(-0.2228479000, -0.3000518000, -0.0753055200, 0.9244657000),2/19/2021 11:01:01 AM
(0.4207951000, 1.6606540000, 0.8005025000),(-0.2297295000, -0.2967623000, -0.0785849500, 0.9235697000),2/19/2021 11:01:01 AM
(0.4166036000, 1.6643010000, 0.7931870000),(-0.2381160000, -0.2896665000, -0.0875815700, 0.9228888000),2/19/2021 11:01:01 AM
(0.4120947000, 1.6661310000, 0.7871799000),(-0.2395743000, -0.2854205000, -0.0879939900, 0.9237946000),2/19/2021 11:01:01 AM
(0.4073769000, 1.6670800000, 0.7823018000),(-0.2393346000, -0.2824985000, -0.0871948700, 0.9248301000),2/19/2021 11:01:01 AM
(0.4017424000, 1.6682430000, 0.7773408000),(-0.2428338000, -0.2799654000, -0.0878008200, 0.9246309000),2/19/2021 11:01:01 AM
(0.3941743000, 1.6701070000, 0.7712970000),(-0.2439363000, -0.2794557000, -0.0884377400, 0.9244341000),2/19/2021 11:01:01 AM
(0.3879127000, 1.6717040000, 0.7669188000),(-0.2442283000, -0.2796926000, -0.0863518300, 0.9244825000),2/19/2021 11:01:01 AM
(0.3823670000, 1.6719290000, 0.7633766000),(-0.2430369000, -0.2801824000, -0.0841745000, 0.9248490000),2/19/2021 11:01:01 AM
(0.3765950000, 1.6711890000, 0.7598643000),(-0.2409843000, -0.2798472000, -0.0837934700, 0.9255219000),2/19/2021 11:01:01 AM
(0.3699015000, 1.6711710000, 0.7555006000),(-0.2410770000, -0.2768434000, -0.0829228800, 0.9264790000),2/19/2021 11:01:01 AM
(0.3647403000, 1.6711430000, 0.7520134000),(-0.2403559000, -0.2738559000, -0.0808085600, 0.9277403000),2/19/2021 11:01:01 AM
(0.3608393000, 1.6708940000, 0.7492580000),(-0.2390160000, -0.2710119000, -0.0792118500, 0.9290583000),2/19/2021 11:01:01 AM
(0.3565577000, 1.6705670000, 0.7462745000),(-0.2391262000, -0.2688552000, -0.0766013700, 0.9298751000),2/19/2021 11:01:01 AM
(0.3508917000, 1.6699060000, 0.7419990000),(-0.2382502000, -0.2665794000, -0.0727504200, 0.9310637000),2/19/2021 11:01:01 AM
(0.3468493000, 1.6694120000, 0.7388272000),(-0.2378515000, -0.2646790000, -0.0695742600, 0.9319502000),2/19/2021 11:01:02 AM
(0.3437644000, 1.6686210000, 0.7359772000),(-0.2359267000, -0.2630389000, -0.0646889500, 0.9332548000),2/19/2021 11:01:02 AM
(0.3407205000, 1.6678880000, 0.7330408000),(-0.2341636000, -0.2619311000, -0.0600434500, 0.9343203000),2/19/2021 11:01:02 AM
(0.3378743000, 1.6677890000, 0.7300271000),(-0.2316395000, -0.2603802000, -0.0557329500, 0.9356490000),2/19/2021 11:01:02 AM
(0.3352724000, 1.6671520000, 0.7276552000),(-0.2290064000, -0.2582777000, -0.0516090700, 0.9371154000),2/19/2021 11:01:02 AM
(0.3340041000, 1.6663160000, 0.7261758000),(-0.2261862000, -0.2550794000, -0.0492502200, 0.9388018000),2/19/2021 11:01:02 AM
(0.3331294000, 1.6655350000, 0.7245017000),(-0.2238572000, -0.2496515000, -0.0472046300, 0.9409218000),2/19/2021 11:01:02 AM
(0.3326572000, 1.6647750000, 0.7235415000),(-0.2236184000, -0.2449068000, -0.0466407100, 0.9422527000),2/19/2021 11:01:02 AM
(0.3321559000, 1.6648290000, 0.7222441000),(-0.2247970000, -0.2404003000, -0.0472781300, 0.9431006000),2/19/2021 11:01:02 AM
(0.3315374000, 1.6650190000, 0.7211663000),(-0.2260962000, -0.2358666000, -0.0466094400, 0.9439677000),2/19/2021 11:01:02 AM
(0.3304475000, 1.6650540000, 0.7199571000),(-0.2269631000, -0.2299972000, -0.0460386800, 0.9452352000),2/19/2021 11:01:02 AM
(0.3296232000, 1.6652670000, 0.7193163000),(-0.2269253000, -0.2252970000, -0.0449300700, 0.9464288000),2/19/2021 11:01:02 AM
(0.3295104000, 1.6654610000, 0.7189309000),(-0.2263786000, -0.2182999000, -0.0428062900, 0.9482961000),2/19/2021 11:01:02 AM
(0.3309275000, 1.6665690000, 0.7196205000),(-0.2279308000, -0.2023318000, -0.0388532500, 0.9516301000),2/19/2021 11:01:02 AM
(0.3351176000, 1.6670460000, 0.7209698000),(-0.2251977000, -0.1680528000, -0.0352270600, 0.9590638000),2/19/2021 11:01:02 AM
(0.3406623000, 1.6670350000, 0.7218671000),(-0.2201414000, -0.1283071000, -0.0345198200, 0.9663765000),2/19/2021 11:01:02 AM
(0.3450980000, 1.6670610000, 0.7219574000),(-0.2180821000, -0.0993532200, -0.0329784000, 0.9702998000),2/19/2021 11:01:02 AM
(0.3495518000, 1.6666240000, 0.7211616000),(-0.2144657000, -0.0724125000, -0.0328703400, 0.9734888000),2/19/2021 11:01:02 AM
(0.3546294000, 1.6659700000, 0.7185357000),(-0.2095048000, -0.0425358400, -0.0313497900, 0.9763789000),2/19/2021 11:01:02 AM
(0.3578365000, 1.6647450000, 0.7149962000),(-0.2042078000, -0.0218076300, -0.0278332700, 0.9782888000),2/19/2021 11:01:02 AM
(0.3606683000, 1.6644070000, 0.7110959000),(-0.2006144000, -0.0049512070, -0.0253324200, 0.9793302000),2/19/2021 11:01:02 AM
(0.3637877000, 1.6644470000, 0.7064150000),(-0.1993462000, 0.0105472700, -0.0214963600, 0.9796365000),2/19/2021 11:01:03 AM
(0.3678526000, 1.6632440000, 0.6998730000),(-0.1981788000, 0.0299308500, -0.0186487700, 0.9795313000),2/19/2021 11:01:03 AM
(0.3714230000, 1.6620710000, 0.6960974000),(-0.1973001000, 0.0423241100, -0.0170998800, 0.9792798000),2/19/2021 11:01:03 AM
(0.3737408000, 1.6619590000, 0.6911224000),(-0.1975482000, 0.0509952400, -0.0151638900, 0.9788485000),2/19/2021 11:01:03 AM
(0.3773999000, 1.6624490000, 0.6852254000),(-0.1999118000, 0.0615174700, -0.0121172000, 0.9778057000),2/19/2021 11:01:03 AM
(0.3821974000, 1.6619760000, 0.6782246000),(-0.2021786000, 0.0763744700, -0.0108739000, 0.9763055000),2/19/2021 11:01:03 AM
(0.3871765000, 1.6616370000, 0.6735333000),(-0.2033236000, 0.0913281400, -0.0070822770, 0.9748172000),2/19/2021 11:01:03 AM
(0.3931672000, 1.6609640000, 0.6696953000),(-0.2028172000, 0.1099637000, -0.0041443820, 0.9730139000),2/19/2021 11:01:03 AM
(0.4010315000, 1.6601060000, 0.6649627000),(-0.2002536000, 0.1376686000, -0.0080749970, 0.9699900000),2/19/2021 11:01:03 AM
(0.4100173000, 1.6592510000, 0.6599308000),(-0.1951310000, 0.1694056000, -0.0120704700, 0.9659607000),2/19/2021 11:01:03 AM
(0.4164736000, 1.6585770000, 0.6569208000),(-0.1908160000, 0.1917239000, -0.0144059100, 0.9626129000),2/19/2021 11:01:03 AM
(0.4214784000, 1.6573220000, 0.6546544000),(-0.1866280000, 0.2084988000, -0.0137879000, 0.9599522000),2/19/2021 11:01:03 AM
(0.4263360000, 1.6564290000, 0.6524074000),(-0.1814805000, 0.2250468000, -0.0134302200, 0.9572034000),2/19/2021 11:01:03 AM
(0.4327487000, 1.6543240000, 0.6506756000),(-0.1720431000, 0.2409782000, -0.0130027700, 0.9550715000),2/19/2021 11:01:03 AM
(0.4375370000, 1.6527100000, 0.6501842000),(-0.1636483000, 0.2486760000, -0.0126432000, 0.9545783000),2/19/2021 11:01:03 AM
(0.4408742000, 1.6510700000, 0.6499306000),(-0.1535785000, 0.2528224000, -0.0144410700, 0.9551366000),2/19/2021 11:01:03 AM
(0.4455155000, 1.6491100000, 0.6505404000),(-0.1434944000, 0.2578456000, -0.0195541300, 0.9552710000),2/19/2021 11:01:03 AM
(0.4486822000, 1.6465190000, 0.6517140000),(-0.1265217000, 0.2622740000, -0.0222262300, 0.9564051000),2/19/2021 11:01:03 AM
(0.4508673000, 1.6445390000, 0.6532863000),(-0.1124470000, 0.2636282000, -0.0223323600, 0.9577876000),2/19/2021 11:01:03 AM
(0.4525750000, 1.6430750000, 0.6555002000),(-0.1023486000, 0.2643825000, -0.0216267900, 0.9587278000),2/19/2021 11:01:03 AM
(0.4529854000, 1.6417330000, 0.6574053000),(-0.0950911800, 0.2631920000, -0.0233073500, 0.9597627000),2/19/2021 11:01:03 AM
(0.4534632000, 1.6410550000, 0.6598753000),(-0.0902930300, 0.2624982000, -0.0206726600, 0.9604762000),2/19/2021 11:01:04 AM
(0.4534377000, 1.6401430000, 0.6618482000),(-0.0835284800, 0.2609112000, -0.0208431200, 0.9615165000),2/19/2021 11:01:04 AM
(0.4535688000, 1.6390090000, 0.6640015000),(-0.0760631300, 0.2597273000, -0.0214194400, 0.9624435000),2/19/2021 11:01:04 AM
(0.4536290000, 1.6376770000, 0.6671473000),(-0.0684145400, 0.2568151000, -0.0200958700, 0.9638265000),2/19/2021 11:01:04 AM
(0.4530321000, 1.6354870000, 0.6712067000),(-0.0535100000, 0.2512737000, -0.0190880100, 0.9662473000),2/19/2021 11:01:04 AM
(0.4524732000, 1.6338980000, 0.6744789000),(-0.0424439200, 0.2453590000, -0.0162649400, 0.9683661000),2/19/2021 11:01:04 AM
(0.4520029000, 1.6322940000, 0.6776077000),(-0.0334203900, 0.2385358000, -0.0145574300, 0.9704493000),2/19/2021 11:01:04 AM
(0.4519364000, 1.6308210000, 0.6806166000),(-0.0263059700, 0.2332192000, -0.0164611600, 0.9719290000),2/19/2021 11:01:04 AM
(0.4518658000, 1.6290960000, 0.6839894000),(-0.0174500000, 0.2306710000, -0.0187788200, 0.9726941000),2/19/2021 11:01:04 AM
(0.4516744000, 1.6280550000, 0.6861925000),(-0.0106955400, 0.2287289000, -0.0195258500, 0.9732356000),2/19/2021 11:01:04 AM
(0.4517601000, 1.6274930000, 0.6881821000),(-0.0064762550, 0.2272360000, -0.0195999100, 0.9736210000),2/19/2021 11:01:04 AM
(0.4518497000, 1.6264550000, 0.6901059000),(-0.0013011170, 0.2267935000, -0.0209984100, 0.9737157000),2/19/2021 11:01:04 AM
(0.4518737000, 1.6251080000, 0.6930641000),(0.0052018230, 0.2268052000, -0.0219848100, 0.9736781000),2/19/2021 11:01:04 AM
(0.4524858000, 1.6238780000, 0.6958166000),(0.0103841400, 0.2284126000, -0.0213133500, 0.9732757000),2/19/2021 11:01:04 AM
(0.4525158000, 1.6239330000, 0.6977451000),(0.0111686900, 0.2300767000, -0.0193832700, 0.9729154000),2/19/2021 11:01:04 AM
(0.4525023000, 1.6240310000, 0.6993771000),(0.0105391000, 0.2307301000, -0.0175002200, 0.9728034000),2/19/2021 11:01:04 AM
(0.4520590000, 1.6243340000, 0.7013090000),(0.0084738560, 0.2320341000, -0.0168179200, 0.9725254000),2/19/2021 11:01:04 AM
(0.4519766000, 1.6241950000, 0.7029904000),(0.0099196200, 0.2340652000, -0.0178718600, 0.9720060000),2/19/2021 11:01:04 AM
(0.4519892000, 1.6233590000, 0.7044003000),(0.0130587000, 0.2359414000, -0.0180638300, 0.9715117000),2/19/2021 11:01:04 AM
(0.4519573000, 1.6229670000, 0.7058142000),(0.0139755900, 0.2393038000, -0.0176167800, 0.9706843000),2/19/2021 11:01:04 AM
(0.4514271000, 1.6226000000, 0.7070894000),(0.0164229500, 0.2422138000, -0.0160794400, 0.9699506000),2/19/2021 11:01:04 AM
(0.4509234000, 1.6224140000, 0.7082686000),(0.0177051200, 0.2434162000, -0.0143411800, 0.9696543000),2/19/2021 11:01:05 AM
(0.4498056000, 1.6221720000, 0.7090486000),(0.0183475900, 0.2425662000, -0.0143876200, 0.9698547000),2/19/2021 11:01:05 AM
(0.4485864000, 1.6222200000, 0.7095494000),(0.0191709500, 0.2402584000, -0.0139105500, 0.9704199000),2/19/2021 11:01:05 AM
(0.4467716000, 1.6224120000, 0.7097821000),(0.0195052100, 0.2360066000, -0.0129270000, 0.9714697000),2/19/2021 11:01:05 AM
(0.4452186000, 1.6224400000, 0.7100108000),(0.0185479000, 0.2329262000, -0.0129337900, 0.9722315000),2/19/2021 11:01:05 AM
(0.4434453000, 1.6224730000, 0.7104372000),(0.0171549800, 0.2292505000, -0.0118284200, 0.9731444000),2/19/2021 11:01:05 AM
(0.4412459000, 1.6233450000, 0.7102251000),(0.0149372600, 0.2236039000, -0.0119544000, 0.9744923000),2/19/2021 11:01:05 AM
(0.4386777000, 1.6244080000, 0.7106274000),(0.0103742100, 0.2150084000, -0.0131140700, 0.9764690000),2/19/2021 11:01:05 AM
(0.4355088000, 1.6244630000, 0.7114776000),(0.0068081040, 0.2061287000, -0.0138766400, 0.9784028000),2/19/2021 11:01:05 AM
(0.4327861000, 1.6251200000, 0.7115944000),(0.0037508620, 0.1980948000, -0.0141179600, 0.9800740000),2/19/2021 11:01:05 AM
(0.4298209000, 1.6260230000, 0.7118824000),(0.0010300750, 0.1879770000, -0.0129062700, 0.9820881000),2/19/2021 11:01:05 AM
(0.4256121000, 1.6268510000, 0.7121035000),(-0.0026927420, 0.1728955000, -0.0125205800, 0.9848570000),2/19/2021 11:01:05 AM
(0.4228344000, 1.6277520000, 0.7124316000),(-0.0071486720, 0.1613058000, -0.0135000100, 0.9867863000),2/19/2021 11:01:05 AM
(0.4206302000, 1.6283660000, 0.7125074000),(-0.0099371740, 0.1522873000, -0.0150963800, 0.9881710000),2/19/2021 11:01:05 AM
(0.4185078000, 1.6295360000, 0.7126849000),(-0.0144243500, 0.1441867000, -0.0157592700, 0.9893199000),2/19/2021 11:01:05 AM
(0.4169083000, 1.6301970000, 0.7124839000),(-0.0190738600, 0.1365242000, -0.0158550000, 0.9903262000),2/19/2021 11:01:05 AM
(0.4157616000, 1.6310600000, 0.7122504000),(-0.0231632000, 0.1321005000, -0.0155214800, 0.9908441000),2/19/2021 11:01:05 AM
(0.4152040000, 1.6314280000, 0.7117807000),(-0.0295035600, 0.1276147000, -0.0149346200, 0.9912724000),2/19/2021 11:01:05 AM
(0.4142728000, 1.6325200000, 0.7114322000),(-0.0352019400, 0.1225298000, -0.0163043400, 0.9917064000),2/19/2021 11:01:05 AM
(0.4131292000, 1.6343310000, 0.7112465000),(-0.0428402800, 0.1186927000, -0.0170288600, 0.9918603000),2/19/2021 11:01:05 AM
(0.4128161000, 1.6358460000, 0.7103208000),(-0.0472257100, 0.1175773000, -0.0172140600, 0.9917908000),2/19/2021 11:01:05 AM
(0.4129796000, 1.6361570000, 0.7103772000),(-0.0496532300, 0.1183873000, -0.0187145000, 0.9915487000),2/19/2021 11:01:06 AM
(0.4128854000, 1.6366810000, 0.7097214000),(-0.0516799900, 0.1189331000, -0.0183999700, 0.9913857000),2/19/2021 11:01:06 AM
(0.4134524000, 1.6367460000, 0.7091944000),(-0.0551180900, 0.1192868000, -0.0182227800, 0.9911612000),2/19/2021 11:01:06 AM
(0.4132114000, 1.6375390000, 0.7085103000),(-0.0571749500, 0.1187055000, -0.0183537700, 0.9911121000),2/19/2021 11:01:06 AM
(0.4131639000, 1.6380290000, 0.7081049000),(-0.0597267500, 0.1180246000, -0.0181900500, 0.9910460000),2/19/2021 11:01:06 AM
(0.4131995000, 1.6383790000, 0.7080543000),(-0.0626394400, 0.1162984000, -0.0178767400, 0.9910759000),2/19/2021 11:01:06 AM
(0.4135044000, 1.6394790000, 0.7070944000),(-0.0676029500, 0.1142448000, -0.0176022900, 0.9909935000),2/19/2021 11:01:06 AM
(0.4134673000, 1.6402060000, 0.7066264000),(-0.0724044600, 0.1133484000, -0.0180742300, 0.9907488000),2/19/2021 11:01:06 AM
(0.4134521000, 1.6411510000, 0.7056855000),(-0.0757412000, 0.1139320000, -0.0185127600, 0.9904242000),2/19/2021 11:01:06 AM
(0.4143866000, 1.6416130000, 0.7049878000),(-0.0801514800, 0.1157761000, -0.0193528600, 0.9898471000),2/19/2021 11:01:06 AM
(0.4155687000, 1.6418000000, 0.7046619000),(-0.0829246900, 0.1206604000, -0.0210423200, 0.9890004000),2/19/2021 11:01:06 AM
(0.4171428000, 1.6421950000, 0.7035080000),(-0.0842381800, 0.1270286000, -0.0206257000, 0.9881003000),2/19/2021 11:01:06 AM
(0.4187642000, 1.6424880000, 0.7030982000),(-0.0862543400, 0.1320866000, -0.0207407600, 0.9872605000),2/19/2021 11:01:06 AM
(0.4201464000, 1.6426320000, 0.7025990000),(-0.0878912400, 0.1349116000, -0.0220149800, 0.9867063000),2/19/2021 11:01:06 AM
(0.4213398000, 1.6427210000, 0.7020568000),(-0.0884156500, 0.1368485000, -0.0225695600, 0.9863802000),2/19/2021 11:01:06 AM
(0.4219888000, 1.6430570000, 0.7019907000),(-0.0894170000, 0.1381444000, -0.0232467100, 0.9860935000),2/19/2021 11:01:06 AM
(0.4225905000, 1.6429470000, 0.7017851000),(-0.0899891100, 0.1393954000, -0.0230697600, 0.9858695000),2/19/2021 11:01:06 AM
(0.4242221000, 1.6432270000, 0.7013620000),(-0.0900746100, 0.1435906000, -0.0229931600, 0.9852612000),2/19/2021 11:01:06 AM
(0.4256516000, 1.6430020000, 0.7012711000),(-0.0898747900, 0.1488093000, -0.0227288700, 0.9845109000),2/19/2021 11:01:06 AM
(0.4269128000, 1.6432740000, 0.7007697000),(-0.0921645900, 0.1539245000, -0.0227417800, 0.9835119000),2/19/2021 11:01:06 AM
(0.4288509000, 1.6436730000, 0.7004806000),(-0.0935548800, 0.1609471000, -0.0231073400, 0.9822472000),2/19/2021 11:01:06 AM
(0.4320638000, 1.6438720000, 0.6993059000),(-0.0948530500, 0.1724903000, -0.0245105900, 0.9801272000),2/19/2021 11:01:07 AM
